ID,Straßenname,benannt nach,Geschlecht,Geburtsort,Sterbeort,Beruf,Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges,lokaler Bezug
1199,Zinggstraße,Adrian Zingg,männlich,St. Gallen,Leipzig,"Zeichner, Grafiker, Hochschullehrer, Maler",1734,1816.0,international,kulturell,Bildender Künstler,,,,nein
932,Fritz-Reuter-Straße,Fritz Reuter,männlich,Stavenhagen,Eisenach,"Romancier, Zeichner, Dichterjurist, Maler, Dichter, Schriftsteller",1810,1874.0,regional,kulturell,Schriftsteller,,,plattdeutsch,nein
1208,William-Shakespeare-Straße,William Shakespeare,männlich,Stratford-upon-Avon,Stratford-upon-Avon,Dramatiker,1564,1616.0,international,kulturell,Schriftsteller,,,,nein
1102,Gustav-Schwab-Straße,Gustav Schwab,männlich,Stuttgart,Stuttgart,"Mythograph, Gymnasiallehrer, Journalist, Pastor, Dichter, Schriftsteller",1792,1850.0,national,kulturell,Schriftsteller,evangelisch,,,nein
1061,Herweghstraße,Georg Herwegh,männlich,Stuttgart,Lichtental,"Übersetzer, Dichter, Schriftsteller",1817,1875.0,national,kulturell,Schriftsteller,"Sozialismus/Kommunismus, Vormärz",,,nein
929,Richard-Wagner-Straße,Richard Wagner,männlich,Leipzig,Venedig,"Tagebuchschreiber, Librettist, Autobiograf, Essayist, Bühnenregisseur, Musikkritiker, Pianist, Dirigent, Dichter, Komponist, Schriftsteller",1813,1883.0,lokal,kulturell,Musiker/Komponist,,,,nein
1034,Hauffstraße,Wilhelm Hauff,männlich,Stuttgart,Stuttgart,"Märchensammler, Kinderbuchautor, Kurzgeschichtenautor, Liedtexter, Dichter, Schriftsteller",1802,1827.0,national,kulturell,Schriftsteller,,,,nein
928,Gerhart-Hauptmann-Straße,Gerhart Hauptmann,männlich,Szczawno-Zdrój,Jagniątków,"Romancier, Autobiograf, Liedtexter, Dramatiker, Dichter, Drehbuchautor, Schriftsteller",1862,1946.0,lokal,kulturell,Schriftsteller,,,,nein
1660,Herbert-Collum-Straße,Herbert Collum,männlich,Leipzig,Dresden,"Hochschullehrer, Komponist",1914,1982.0,lokal,kulturell,Musiker/Komponist,,,,ja
1207,Gerhart-Hauptmann-Straße (LB),Gerhart Hauptmann,männlich,Szczawno-Zdrój,Jagniątków,"Autobiograf, Romancier, Liedtexter, Dramatiker, Dichter, Schriftsteller, Drehbuchautor",1862,1946.0,lokal,kulturell,Schriftsteller,,,,nein
904,Nicolaistraße,Hermann Nicolai,männlich,Torgau,Podmokly,"Hochschullehrer, Architekt",1811,1881.0,lokal,kulturell,Architekt,,,,nein
1504,Permoserstraße,Balthasar Permoser,männlich,Traunstein,Dresden,Bildhauer,1651,1732.0,lokal,kulturell,Bildender Künstler,,,,ja
1241,Clara-Viebig-Straße,Clara Viebig,weiblich,Trier,Berlin,"Journalist, Dramatiker, Schriftsteller",1860,1952.0,national,kulturell,Schriftsteller,,,,nein
1752,Rudolf-Zwintscher-Straße,Rudolf Zwintscher,männlich,Leipzig,Dresden,"Musikpädagoge, Pianist, Komponist",1871,1946.0,lokal,kulturell,Musiker/Komponist,,,,ja
1281,Klarastraße,Clara Schumann,weiblich,Leipzig,Frankfurt am Main,"Musikpädagoge, Pianist, Komponist",1819,1896.0,lokal,kulturell,Musiker/Komponist,,,,nein
1523,Heinz-Lohmar-Weg,Heinz Lohmar,männlich,Troisdorf,Dresden,"Zeichner, Grafiker, Hochschullehrer, Maler",1900,1976.0,lokal,kulturell,Bildender Künstler,,,,ja
1152,Bedrich-Smetana-Straße,Bedřich Smetana,männlich,Litomyšl,Prag,"Musikpädagoge, Pädagoge, Musiker, Pianist, Dirigent, Lehrer, Komponist",1824,1884.0,international,kulturell,Musiker/Komponist,,,,nein
1000,Besselplatz,Friedrich Wilhelm Bessel,männlich,Minden,Königsberg,"Hochschullehrer, Vermesser, Mathematiker, Physiker, Astronom",1784,1846.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1637,Dreyßigplatz,Anton Dreyssig,männlich,Litvínov,Dresden,Dirigent,1774,1815.0,lokal,kulturell,Musiker/Komponist,,,,ja
1425,Otto-Dix-Ring,Otto Dix,männlich,Untermhaus,Singen (Hohentwiel),"Lithograf, Druckgrafiker, Zeichner, Hochschullehrer, Bildhauer, Maler, Esperantist",1891,1969.0,lokal,kulturell,Bildender Künstler,,,,nein
1229,Rohlfsstraße,Gerhard Rohlfs,männlich,Vegesack,Rüngsdorf,"Fremdenlegionär, Forschungsreisender, Militärarzt, Reiseschriftsteller, Botaniker, Geograph, Kriegsfreiwilliger, Agent",1831,1896.0,national,kulturell,Schriftsteller,Afrika,,,nein
1636,Zelenkastraße,Jan Dismas Zelenka,männlich,Louňovice pod Blaníkem,Dresden,"Kontrabassist, Dirigent, Komponist",1679,1745.0,lokal,kulturell,Musiker/Komponist,,,,ja
946,Ludwig-Kossuth-Straße,Lajos Kossuth,männlich,Monok,Turin,"Journalist, Wirtschaftswissenschaftler, Politiker, Rechtsanwalt",1802,1894.0,international,politisch,Sonstige,National-Liberalismus,,ungarischer Revolutionär,nein
1726,Lili-Elbe-Straße,Lili Elbe,trans* Frau,Vejle,Dresden,Maler,1882,1931.0,lokal,kulturell,Bildender Künstler,,,,ja
1426,Canalettostraße,Bernardo Bellotto,männlich,Venedig,Warschau,"Zeichner, Druckgrafiker, Maler, Graveur",1722,1780.0,lokal,kulturell,Bildender Künstler,,,,nein
900,Carrierastraße,Rosalba Carriera,weiblich,Venedig,Venedig,"Zeichner, Bauzeichner, bildender Künstler, Maler, Künstler",1675,1757.0,international,kulturell,Bildender Künstler,,,,nein
1879,Pabststraße,Julius Pabst,männlich,Viehhof,Dresden,"Literaturhistoriker, Dramaturg, Dramatiker, Schriftsteller",1817,1881.0,lokal,kulturell,Schriftsteller,,,,ja
1694,Rabenerstraße,Gottlieb Wilhelm Rabener,männlich,Wachau,Dresden,"Dichterjurist, Dramatiker, Schriftsteller",1714,1771.0,lokal,kulturell,Schriftsteller,Aufklärung,,,ja
1117,Barlachstraße,Ernst Heinrich Barlach,männlich,Wedel,Rostock,"Bildhauer, Medailleur, Schriftsteller, Zeichner",1870,1938.0,lokal,kulturell,Bildender Künstler,,,,nein
1257,Donndorfstraße,Adolf von Donndorf,männlich,Weimar,Stuttgart,"Hochschullehrer, Bildhauer",1835,1916.0,lokal,kulturell,Bildender Künstler,,,,nein
3207,Emanuel-Goldberg-Platz,Emanuel Goldberg,männlich,Moskau,Tel Aviv,Chemiker,1881,1970.0,lokal,wissenschaftlich,Ingenieur,,,,nein
906,Benzstraße,Carl Benz,männlich,Mühlburg,Ladenburg,"Erfinder, Ingenieur",1844,1929.0,national,wissenschaftlich,Erfinder,,,,nein
991,Pfeifferhannsstraße,Heinrich Pfeiffer,männlich,Mühlhausen/Thüringen,Mühlhausen/Thüringen,Prediger,1450,1525.0,national,religiös,Sonstige,Bauernkriege,,,nein
1579,Prellerstraße,Friedrich Preller der Jüngere,männlich,Weimar,Blasewitz,"Hochschullehrer, Maler",1838,1901.0,lokal,kulturell,Bildender Künstler,,,,ja
1298,August-Wagner-Straße,Karl August Wagner,männlich,Weixdorf,Weixdorf,Baumeister,1857,1914.0,lokal,kulturell,Architekt,,,,nein
1130,August-Böckstiegel-Straße,Peter August Böckstiegel,männlich,Werther (Westf.),Werther (Westf.),"Designer, bildender Künstler, Grafiker, Bildhauer, Maler",1889,1951.0,lokal,kulturell,Bildender Künstler,,,,nein
1053,Gabelsbergerstraße,Franz Xaver Gabelsberger,männlich,München,München,Erfinder,1789,1849.0,national,kulturell,Erfinder,,,,nein
1469,Rudolf-Mauersberger-Straße,Rudolf Mauersberger,männlich,Mauersberg,Dresden,"Chorleiter, Sänger, Dirigent, Komponist",1889,1971.0,lokal,kulturell,Musiker/Komponist,,,,ja
922,Kreutzerstraße,Conradin Kreutzer,männlich,Meßkirch,Riga,"Oboist, Bandleader, Pianist, Dirigent, Komponist",1780,1849.0,national,kulturell,Musiker/Komponist,,,,nein
1060,Hebbelplatz,Friedrich Hebbel,männlich,Wesselburen,Wien,"Dichterjurist, Dramatiker, Dichter, Schriftsteller",1813,1863.0,national,kulturell,Schriftsteller,,,,nein
1177,Hebbelstraße,Friedrich Hebbel,männlich,Wesselburen,Wien,"Dichterjurist, Dramatiker, Dichter, Schriftsteller",1813,1863.0,national,kulturell,Schriftsteller,,,,nein
925,Zöllnerstraße,Carl Friedrich Zöllner,männlich,Mittelhausen,Leipzig,"Chorleiter, Dirigent, Komponist",1800,1860.0,national,kulturell,Musiker/Komponist,,,,nein
1108,Richard-Strauss-Platz,Richard Strauss,männlich,München,Garmisch-Partenkirchen,"Librettist, Musiker, Dirigent, Komponist",1864,1949.0,lokal,kulturell,Musiker/Komponist,,,,nein
1808,Degelestraße,Eugen Degele,männlich,München,Dresden,Opernsänger,1834,1886.0,lokal,kulturell,Musiker/Komponist,,,,ja
1093,Wüllnerstraße,Franz Wüllner,männlich,Münster,Braunfels,"Musikpädagoge, Hochschullehrer, Pianist, Dirigent, Komponist",1832,1902.0,national,kulturell,Musiker/Komponist,,,,nein
1172,Havemannstraße,Robert Havemann,männlich,München,Grünheide (Mark),"politischer Aktivist, Philosoph, Hochschullehrer, Widerstandskämpfer, Chemiker, Dissident, Politiker",1910,1982.0,national,politisch,Naturwissenschaftler,"Sozialismus/Kommunismus, NS-Widerstand, DDR-Kritik",SED,,nein
965,Oskar-von-Miller-Straße,Oskar von Miller,männlich,München,München,"Technikhistoriker, Bauingenieur, Ingenieur, Politiker",1855,1934.0,national,wissenschaftlich,Ingenieur,,,,nein
1275,Wilhelm-Busch-Straße,Wilhelm Busch,männlich,Wiedensahl,Mechtshausen,"Autobiograf, Zeichner, Kinderbuchautor, Essayist, Karikaturist, Maler, Künstler, Illustrator, Dichter, Schriftsteller",1832,1908.0,national,kulturell,Schriftsteller,,,,nein
1153,Antonin-Dvorak-Straße,Antonín Dvořák,männlich,Nelahozeves,Prag,"Komponist klassischer Musik, Musikpädagoge, Bratschist, Musikwissenschaftler, Geiger, Organist, Pianist, Virtuose, Professor, Dirigent, Komponist, Lehrer",1841,1904.0,international,kulturell,Musiker/Komponist,,,,nein
883,Schwindstraße,Moritz von Schwind,männlich,Wien,Pöcking,"Zeichner, Grafiker, Hochschullehrer, Maler, Illustrator",1804,1871.0,international,kulturell,Bildender Künstler,,,,nein
1458,Ludwig-Hartmann-Straße,Ludwig Hartmann,männlich,Neuss,Dresden,"Musikkritiker, Pianist, Komponist, Schriftsteller",1836,1910.0,lokal,kulturell,Musiker/Komponist,,,,ja
1136,Wendel-Hipler-Straße,Wendel Hipler,männlich,Neuenstein,Heidelberg,Revolutionär,1465,1526.0,national,politisch,Sonstige,Bauernkriege,,,nein
1015,Rubinsteinstraße,Anton Grigorjewitsch Rubinstein,männlich,Ofatinți,Peterhof,"Komponist klassischer Musik, Musikwissenschaftler, Musikpädagoge, Hochschullehrer, Pianist, Dirigent, Komponist",1829,1894.0,international,kulturell,Musiker/Komponist,,,,nein
1058,Grillparzerstraße,Franz Grillparzer,männlich,Wien,Wien,"Dramatiker, Politiker, Dichter, Schriftsteller",1791,1872.0,international,kulturell,Schriftsteller,,,,nein
1121,Anzengruberweg,Ludwig Anzengruber,männlich,Wien,Wien,"Romancier, Dramatiker, Dichter, Schriftsteller",1839,1889.0,international,kulturell,Schriftsteller,,,,nein
960,Ludwig-Ermold-Straße,Ludwig Ermold,männlich,Offenbach am Main,Offenbach am Main,"Sänger, Opernsänger, Schauspieler",1883,1949.0,lokal,kulturell,Musiker/Komponist,,,,nein
1435,Franz-Liszt-Straße,Franz Liszt,männlich,Raiding,Bayreuth,"Komponist klassischer Musik, Musikpädagoge, katholischer Priester, Pianist, Virtuose, Dirigent, Komponist, Schriftsteller",1811,1886.0,lokal,kulturell,Musiker/Komponist,,,,nein
1187,Raimundstraße,Ferdinand Raimund,männlich,Wien,Pottenstein,"Bühnenregisseur, Filmschauspieler, Bühnenschauspieler, Dramatiker, Schauspieler, Dichter, Schriftsteller",1790,1836.0,international,kulturell,Schriftsteller,,,,nein
1213,Grillparzerplatz,Franz Grillparzer,männlich,Wien,Wien,"Dramatiker, Dichter, Politiker, Schriftsteller",1791,1872.0,international,kulturell,Schriftsteller,,,,nein
1326,Nestroystraße,Johann Nestroy,männlich,Wien,Graz,"Satiriker, Dichterjurist, Opernsänger, Schauspieler, Bühnenschauspieler, Dramatiker, Schriftsteller, Dichter",1801,1862.0,international,kulturell,Schriftsteller,,,,nein
983,Brendelweg,Christian Friedrich Brendel,männlich,Neustädtel,Freiberg,Bergmann,1776,1861.0,regional,wissenschaftlich,Ingenieur,,,,nein
938,Maxie-Wander-Straße,Maxie Wander,weiblich,Wien,Kleinmachnow,Schriftsteller,1933,1977.0,international,kulturell,Schriftsteller,,,,nein
1647,Auguste-Lazar-Straße,Auguste Lazar,weiblich,Wien,Dresden,Schriftsteller,1887,1970.0,lokal,kulturell,Schriftsteller,,,,ja
1165,Vogelsteinstraße,Carl Christian Vogel von Vogelstein,männlich,Wildenfels,München,"Historienmaler, Porträtist, Hochschullehrer, Maler",1788,1868.0,lokal,kulturell,Bildender Künstler,,,,nein
1616,Anton-Graff-Straße,Anton Graff,männlich,Winterthur,Dresden,"bildender Künstler, Hochschullehrer, Maler",1736,1813.0,lokal,kulturell,Bildender Künstler,,,,ja
948,Calvinstraße,Johannes Calvin,männlich,Noyon,Genf,"Theologe, Reformator, Pastor, Rechtsanwalt, Schriftsteller",1509,1564.0,international,religiös,Sonstige,Reformation,,,nein
1273,Rungestraße,Philipp Otto Runge,männlich,Wolgast,Hamburg,"Druckgrafiker, Zeichner, Maler, Dichter, Schriftsteller",1777,1810.0,lokal,kulturell,Bildender Künstler,,,,nein
1233,Uhdestraße,Fritz von Uhde,männlich,Wolkenburg,München,"Historienmaler, Genremaler, Hochschullehrer, Maler, Militär, Lehrer",1848,1911.0,lokal,kulturell,Bildender Künstler,,,,nein
957,Leonhard-Frank-Straße,Leonhard Frank,männlich,Würzburg,München,"Dramatiker, Drehbuchautor, Schriftsteller",1882,1961.0,national,kulturell,Schriftsteller,,,,nein
998,Haydnstraße,Joseph Haydn,männlich,Rohrau,Wien,"Musikwissenschaftler, Pianist, Dirigent, Komponist",1732,1809.0,international,kulturell,Musiker/Komponist,,,,nein
981,Otto-Altenkirch-Straße,Otto Altenkirch,männlich,Ziesar,Siebenlehn,Maler,1875,1945.0,lokal,kulturell,Bildender Künstler,,,,nein
1205,Van-Gogh-Straße,Vincent van Gogh,männlich,Zundert,Auvers-sur-Oise,"Zeichner, Druckgrafiker, Maler",1853,1890.0,international,kulturell,Bildender Künstler,,,,nein
908,Lichtenbergweg,Georg Christoph Lichtenberg,männlich,Ober-Ramstadt,Göttingen,"Philosoph, Hochschullehrer, Französische Moralisten, Mathematiker, Physiker, Schriftsteller, Astronom",1742,1799.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1127,Gottfried-Keller-Straße,Gottfried Keller,männlich,Zürich,Zürich,"Romancier, Staatsschreiber, Maler, Dichter, Schriftsteller",1819,1890.0,international,kulturell,Schriftsteller,,,,nein
1212,Gottfried-Keller-Platz,Gottfried Keller,männlich,Zürich,Zürich,"Romancier, Staatsschreiber, Maler, Dichter, Schriftsteller",1819,1890.0,international,kulturell,Schriftsteller,,,,nein
1294,Wägnerstraße,Emil Wägner,männlich,,,,1853,1927.0,lokal,kulturell,Architekt,,,,nein
1643,Homiliusstraße,Gottfried August Homilius,männlich,Rosenthal-Bielatal,Dresden,"Organist, Komponist",1714,1785.0,lokal,kulturell,Musiker/Komponist,,,,ja
947,Mozartstraße,Wolfgang Amadeus Mozart,männlich,Salzburg,Wien,"Musikpädagoge, Organist, Geiger, Musiker, Pianist, Komponist",1756,1791.0,international,kulturell,Musiker/Komponist,,,,nein
1343,Georg-Starcke-Weg,Johann Georg Starcke,männlich,,,,1630,1695.0,lokal,kulturell,Architekt,,,,nein
1850,Williamstraße,William Fichtner,männlich,,,Baumeister,1865,1937.0,lokal,kulturell,Architekt,,,,nein
1355,Taegerstraße,Karl Hanns Taeger,männlich,,,,1856,1937.0,lokal,kulturell,Bildender Künstler,,,,nein
1166,Silcherstraße,Friedrich Silcher,männlich,Schnait,Tübingen,"Sammler, Dirigent, Komponist",1789,1860.0,lokal,kulturell,Musiker/Komponist,,,,nein
1884,Richard-Bernhardt-Weg,Max Richard Bernhardt,männlich,,,"Zeichner, Maler",1900,1977.0,lokal,kulturell,Bildender Künstler,,,,nein
1736,Wernerstraße,Abraham Gottlob Werner,männlich,Osiecznica,Dresden,"Mineraloge, Hochschullehrer, Geologe",1749,1817.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1716,Wernerplatz,Abraham Gottlob Werner,männlich,Osiecznica,Dresden,"Mineraloge, Hochschullehrer, Geologe",1749,1817.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1049,Fritz-Busch-Straße,Fritz Busch,männlich,Siegen,London,"Regisseur, Musikdirektor, Pianist, Dirigent",1890,1951.0,lokal,kulturell,Musiker/Komponist,,,,nein
1510,Nagelstraße,August Nagel,männlich,Ottendorf-Okrilla,Dresden,Vermesser,1821,1903.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1335,Maria-Kirch-Straße,Maria Margaretha Kirch,weiblich,Panitzsch,Berlin,Astronom,1670,1720.0,regional,wissenschaftlich,Naturwissenschaftler,,,,nein
1838,Kellstraße,Karl Hermann Kell,männlich,Pappendorf,Dresden,Bauingenieur,1820,1888.0,lokal,administrativ,Ingenieur,,,,ja
1701,Seebachstraße,Nikolaus Graf von Seebach,männlich,Paris,Dresden,"Intendant, Kammerherr",1854,1930.0,lokal,kulturell,Sonstige,,,,ja
1272,Stephensonstraße,George Stephenson,männlich,Paris,Tapton House,"Lokomotivkonstrukteur, Eisenbahningenieur, Bauingenieur, Maschinenbauingenieur, Erfinder",1781,1848.0,international,ökonomisch,Ingenieur,Eisenbahn,,,nein
1260,Dieselstraße,Rudolf Diesel,männlich,Paris,Ärmelkanal,"Esperantist, Erfinder, Unternehmer, Ingenieur",1858,1913.0,national,ökonomisch,Erfinder,,,,nein
1661,Rudolf-Dittrich-Straße,Rudolf Dittrich,männlich,Stauchitz,Dresden,Opernsänger,1903,1990.0,lokal,kulturell,Musiker/Komponist,,,,ja
1374,Heydenreichweg,Eduard Heydenreich,männlich,,,,1852,1915.0,lokal,kulturell,Chronist,,,,nein
1639,Tichatscheckstraße,Joseph Tichatschek,männlich,Teplice nad Metují,Dresden,"Opernsänger, Sänger",1807,1886.0,lokal,kulturell,Musiker/Komponist,,,,ja
1323,Curt-Guratzsch-Straße,Curt Guratzsch,männlich,,,"Pädagoge, Lehrer, Schriftsteller",1891,1965.0,lokal,kulturell,Schriftsteller,,DNVP,,nein
1297,Laubestraße,Heinrich Laube,männlich,,,"Schriftsteller, Dramaturg",1806,1884.0,lokal,kulturell,Schriftsteller,,,,nein
1676,O.-F.-Weidling-Straße,O. F. Weidling,männlich,Piesau,Dresden,Fernsehmoderator,1924,1985.0,lokal,kulturell,Sonstige,,,,ja
1386,Ludwigstraße (CB),Johannes Ludewig,männlich,,Cossebaude,,1715,1760.0,lokal,kulturell,Schriftsteller,,,,nein
1761,Otto-Reinhold-Weg,Otto Reinhold,männlich,Thum,Dresden,Komponist,1899,1965.0,lokal,kulturell,Musiker/Komponist,,,,ja
1194,Scheidemantelstraße,Karl Scheidemantel,männlich,Weimar,Weimar,"Musikpädagoge, Opernsänger, Dichter",1859,1923.0,lokal,kulturell,Musiker/Komponist,,,,nein
1232,Lannerstraße,Joseph Lanner,männlich,Wien,Döbling,"Geiger, Dirigent, Komponist",1801,1843.0,international,kulturell,Musiker/Komponist,,,,nein
1250,Chopinstraße,Frédéric Chopin,männlich,Żelazowa Wola,Paris,"Musikpädagoge, Musiker, Pädagoge, Pianist, Virtuose, Komponist",1810,1849.0,international,kulturell,Musiker/Komponist,,,,nein
1427,Marschnerstraße,Heinrich August Marschner,männlich,Zittau,Hannover,"Dirigent, Komponist",1795,1861.0,lokal,kulturell,Musiker/Komponist,,,,nein
1164,Schumannstraße,Robert Schumann,männlich,Zwickau,Endenich,"Musikwissenschaftler, Musikpädagoge, Musikkritiker, Pianist, Dirigent, Komponist, Schriftsteller",1810,1856.0,lokal,kulturell,Musiker/Komponist,,,,nein
1296,Kretschmerstraße,Edmund Kretschmer,männlich,,,"Komponist, Hoforganist",1830,1908.0,lokal,kulturell,Musiker/Komponist,,,,nein
1779,Jüngststraße,Hugo Jüngst,männlich,,,"Komponist, Dirigent",,,lokal,kulturell,Musiker/Komponist,,,,nein
1369,Helena-Rott-Straße,Helena Rott,weiblich,,,"Sänger, Musiker",1908,1991.0,lokal,kulturell,Musiker/Komponist,,,,nein
1478,Hans-Oster-Straße,Hans Oster,männlich,Dresden,KZ Flossenbürg,"Widerstandskämpfer, Militär",1887,1945.0,lokal,militärisch,Offizier,NS-Widerstand,,,ja
995,Stauffenbergallee,Claus Schenk Graf von Stauffenberg,männlich,Jettingen-Scheppach,Bendlerblock,"Widerstandskämpfer, Offizier",1907,1944.0,lokal,militärisch,Offizier,NS-Widerstand,,,nein
1139,Oskar-Mai-Straße,Oskar Mai,männlich,Annaberg,Radeberg,Parteifunktionär und Widerstandskämpfer,1892,1945.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand","SPD, USPD, KPD",,nein
967,Lene-Glatzer-Straße,Helene Glatzer,weiblich,Berlin-Neukölln,Halle,Politiker,1902,1935.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,nein
885,Senefelderstraße,Alois Senefelder,männlich,Prag,München,"Lithograf, Dramatiker, Erfinder, Schauspieler",1771,1834.0,international,kulturell,Erfinder,,,,nein
1413,Rudolf-Renner-Straße,Rudolf Renner,männlich,Beule,KZ Buchenwald,Politiker,1894,1940.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,nein
1339,Franz-Latzel-Straße,Franz Latzel,männlich,Boboszów,,Politiker,1880,1941.0,lokal,politisch,Parteifunktionär,,"SPD, USPD, KPD",,nein
1224,Lassallestraße,Ferdinand Lassalle,männlich,Breslau,Carouge,"Philosoph, Wirtschaftswissenschaftler, Politiker, Rechtsanwalt, Schriftsteller",1825,1864.0,regional,politisch,Parteifunktionär,Sozialdemokratie,,,nein
1888,Auguste-Lewinsohn-Straße,Auguste Lewinsohn,weiblich,Copitz,Dresden,,1868,1957.0,lokal,politisch,Parteifunktionär,"Sozialdemokratie, Sozialismus/Kommunismus","SPD, KPD",,ja
1516,Fritz-Hoffmann-Straße,Fritz Hoffmann,männlich,Dresden,,Politiker,1907,1942.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,ja
1650,Berthold-Haupt-Straße,Berthold Haupt,männlich,Dresden,Dresden,Politiker,1905,1933.0,lokal,politisch,Parteifunktionär,Sozialdemokratie,SPD,,ja
1535,Georg-Palitzsch-Straße,Johann Georg Palitzsch,männlich,Prohlis,Prohlis,Astronom,1723,1788.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1872,Alfred-Schmieder-Straße,Alfred Schmieder,männlich,Dresden,,Politiker,1883,1942.0,lokal,politisch,Parteifunktionär,"Sozialdemokratie, NS-Widerstand",SPD,,ja
1538,Hans-Dankner-Straße,Hans Dankner,männlich,Dresden,KZ Auschwitz,Politiker,1908,1945.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Verfolgte",,,ja
1663,Hempelstraße,Walther Hempel,männlich,Pulsnitz,Dresden,"Hochschullehrer, Chemiker",1851,1916.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1795,Kurt-Frölich-Straße,Kurt Frölich,männlich,Leipzig,Dresden,Politiker,1893,1941.0,lokal,politisch,Parteifunktionär,Sozialismus/Kommunismus,"SPD, KPD",,ja
1303,Paul-Schwarze-Straße,Paul Schwarze,männlich,Lutherstadt Wittenberg,KZ Sachsenhausen,Tischler,1888,1943.0,lokal,politisch,Parteifunktionär,Sozialismus/Kommunismus,"SPD, USPD, KPD",,nein
968,Rosa-Menzer-Straße,Rosa Menzer,weiblich,Plungė,Bernburg,Politiker,1886,1942.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,nein
1788,Franz-Lehmann-Straße,Franz Lehmann,männlich,Schlaitz,Dresden,Politiker,1899,1945.0,lokal,politisch,Parteifunktionär,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,ja
1540,Fritz-Meinhardt-Straße,Fritz Meinhardt,männlich,Schwedt/Oder,Dresden,Kaufmann,1899,1943.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,ja
860,Rosa-Luxemburg-Platz,Rosa Luxemburg,weiblich,Zamość,Berlin,"politischer Theoretiker, Publizist, Philosoph, Journalist, Revolutionär, Pflanzenjäger, Volkswirt, Herausgeber, Redakteur, Dozent, Wirtschaftswissenschaftler, Politiker",1871,1919.0,national,politisch,Parteifunktionär,Sozialismus/Kommunismus,KPD,,nein
1673,Arthur-Weineck-Straße,Arthur Weineck,männlich,Zittau,Dresden,"Arbeiterfunktionär, Wiederstandskämpfer",1900,1944.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand","SPD, KPD",,ja
1468,Alfred-Thiele-Straße,Alfred Thiele,männlich,,Dresden,Politiker,1904,1934.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,ja
1293,Arno-Lade-Straße,Arno Lade,männlich,,,Grobschmied,1892,1944.0,lokal,politisch,Parteifunktionär,"NS-Widerstand, Sozialismus/Kommunismus","SPD, USPD, KPD",,nein
1881,Paschkystraße,August Paschky,männlich,,,Kaufmann,1850,1891.0,lokal,politisch,Parteifunktionär,Sozialdemokratie,,,nein
3194,Wilhelmine-Kähler-Straße,Wilhelmine Kähler,weiblich,,,"Gewerkschafter, Politiker",1864,1941.0,lokal,politisch,Parteifunktionär,,,,nein
1157,Bernhard-Wensch-Straße,Bernhard Wensch,männlich,Berlin-Wilmersdorf,Dachau,katholischer Priester,1908,1942.0,lokal,religiös,Pastor,"NS-Verfolgte, katholisch",,,nein
1573,Blochmannstraße,Rudolf Sigismund Blochmann,männlich,Reichstädt,Dresden,Erfinder,1784,1871.0,lokal,wissenschaftlich,Erfinder,,,,ja
997,Paul-Gerhardt-Straße,Paul Gerhardt,männlich,Gräfenhainichen,Lübben,"evangelischer Pfarrer, Kirchenlieddichter, Theologe, Dichter, Schriftsteller",1607,1676.0,regional,religiös,Pastor,evangelisch,,,nein
1611,Franz-Bänsch-Straße,Franz Bänsch,männlich,Großenhain,Dresden,katholischer Priester,1899,1961.0,lokal,religiös,Pastor,katholisch,,,ja
966,Pastor-Roller-Straße,Samuel David Roller,männlich,Heynitz,Lausa,Lehrer,1779,1850.0,lokal,religiös,Pastor,,,,nein
1248,Pfarrer-Schneider-Straße,Paul Schneider,männlich,Pferdsfeld,KZ Buchenwald,"Widerstandskämpfer, Pastor",1897,1939.0,national,religiös,Pastor,evangelisch,,,nein
1408,Alojs-Andricki-Straße,Alois Andritzki,männlich,Radibor,KZ Dachau,"Widerstandskämpfer, katholischer Priester",1914,1943.0,lokal,religiös,Pastor,NS-Widerstand,,,nein
1344,Gerberstraße,Christian Gottlob Gerber,männlich,Rothschönenberg,Lockwitz,,1686,1764.0,lokal,religiös,Pastor,,,,nein
973,Spenerstraße,Philipp Jacob Spener,männlich,Ribeauvillé,Berlin,Theologe,1635,1705.0,lokal,religiös,Sonstige,Pietismus,,,nein
